State/UT,District,Gender,Age_Group,Missing_Count
Uttar Pradesh,Mahoba,Female,Below 12,6
Uttar Pradesh,Mahoba,Female,12 to 16,13
Uttar Pradesh,Mahoba,Female,16 to 18,6
Uttar Pradesh,Mahoba,Female,Above 18,0
Uttar Pradesh,Mahoba,Transgender,Below 12,0
Uttar Pradesh,Mahoba,Transgender,12 to 16,0
Uttar Pradesh,Mahoba,Transgender,16 to 18,0
Uttar Pradesh,Mahoba,Transgender,Above 18,0
Uttar Pradesh,Mainpuri,Male,Below 12,0
Uttar Pradesh,Mainpuri,Male,12 to 16,0
Uttar Pradesh,Mainpuri,Male,16 to 18,0
Uttar Pradesh,Mainpuri,Male,Above 18,0
Uttar Pradesh,Mainpuri,Female,Below 12,0
Uttar Pradesh,Mainpuri,Female,12 to 16,0
Uttar Pradesh,Mainpuri,Female,16 to 18,0
Uttar Pradesh,Mainpuri,Female,Above 18,0
Uttar Pradesh,Mainpuri,Transgender,Below 12,0
Uttar Pradesh,Mainpuri,Transgender,12 to 16,0
Uttar Pradesh,Mainpuri,Transgender,16 to 18,0
Uttar Pradesh,Mainpuri,Transgender,Above 18,0
Uttar Pradesh,Mathura,Male,Below 12,0
Uttar Pradesh,Mathura,Male,12 to 16,0
Uttar Pradesh,Mathura,Male,16 to 18,0
Uttar Pradesh,Mathura,Male,Above 18,0
Uttar Pradesh,Mathura,Female,Below 12,0
Uttar Pradesh,Mathura,Female,12 to 16,0
Uttar Pradesh,Mathura,Female,16 to 18,0
Uttar Pradesh,Mathura,Female,Above 18,0
Uttar Pradesh,Mathura,Transgender,Below 12,0
Uttar Pradesh,Mathura,Transgender,12 to 16,0
Uttar Pradesh,Mathura,Transgender,16 to 18,0
Uttar Pradesh,Mathura,Transgender,Above 18,0
Uttar Pradesh,Mau,Male,Below 12,1
Uttar Pradesh,Mau,Male,12 to 16,0
Uttar Pradesh,Mau,Male,16 to 18,2
Uttar Pradesh,Mau,Male,Above 18,17
Uttar Pradesh,Mau,Female,Below 12,0
Uttar Pradesh,Mau,Female,12 to 16,0
Uttar Pradesh,Mau,Female,16 to 18,2
Uttar Pradesh,Mau,Female,Above 18,33
Uttar Pradesh,Mau,Transgender,Below 12,0
Uttar Pradesh,Mau,Transgender,12 to 16,0
Uttar Pradesh,Mau,Transgender,16 to 18,0
Uttar Pradesh,Mau,Transgender,Above 18,0
Uttar Pradesh,Meerut,Male,Below 12,4
Uttar Pradesh,Meerut,Male,12 to 16,4
Uttar Pradesh,Meerut,Male,16 to 18,3
Uttar Pradesh,Meerut,Male,Above 18,111
Uttar Pradesh,Meerut,Female,Below 12,2
Uttar Pradesh,Meerut,Female,12 to 16,7
Uttar Pradesh,Meerut,Female,16 to 18,3
Uttar Pradesh,Meerut,Female,Above 18,100
Uttar Pradesh,Meerut,Transgender,Below 12,0
Uttar Pradesh,Meerut,Transgender,12 to 16,0
Uttar Pradesh,Meerut,Transgender,16 to 18,0
Uttar Pradesh,Meerut,Transgender,Above 18,0
Uttar Pradesh,Mirzapur,Male,Below 12,3
Uttar Pradesh,Mirzapur,Male,12 to 16,5
Uttar Pradesh,Mirzapur,Male,16 to 18,3
Uttar Pradesh,Mirzapur,Male,Above 18,45
Uttar Pradesh,Mirzapur,Female,Below 12,1
Uttar Pradesh,Mirzapur,Female,12 to 16,11
Uttar Pradesh,Mirzapur,Female,16 to 18,20
Uttar Pradesh,Mirzapur,Female,Above 18,99
Uttar Pradesh,Mirzapur,Transgender,Below 12,0
Uttar Pradesh,Mirzapur,Transgender,12 to 16,0
Uttar Pradesh,Mirzapur,Transgender,16 to 18,0
Uttar Pradesh,Mirzapur,Transgender,Above 18,0
Uttar Pradesh,Moradabad,Male,Below 12,0
Uttar Pradesh,Moradabad,Male,12 to 16,0
Uttar Pradesh,Moradabad,Male,16 to 18,0
Uttar Pradesh,Moradabad,Male,Above 18,0
Uttar Pradesh,Moradabad,Female,Below 12,0
Uttar Pradesh,Moradabad,Female,12 to 16,7
Uttar Pradesh,Moradabad,Female,16 to 18,0
Uttar Pradesh,Moradabad,Female,Above 18,65
Uttar Pradesh,Moradabad,Transgender,Below 12,0
Uttar Pradesh,Moradabad,Transgender,12 to 16,0
Uttar Pradesh,Moradabad,Transgender,16 to 18,0
Uttar Pradesh,Moradabad,Transgender,Above 18,0
Uttar Pradesh,Muzaffarnagar,Male,Below 12,0
Uttar Pradesh,Muzaffarnagar,Male,12 to 16,0
Uttar Pradesh,Muzaffarnagar,Male,16 to 18,0
Uttar Pradesh,Muzaffarnagar,Male,Above 18,0
Uttar Pradesh,Muzaffarnagar,Female,Below 12,0
Uttar Pradesh,Muzaffarnagar,Female,12 to 16,0
Uttar Pradesh,Muzaffarnagar,Female,16 to 18,0
Uttar Pradesh,Muzaffarnagar,Female,Above 18,0
Uttar Pradesh,Muzaffarnagar,Transgender,Below 12,0
Uttar Pradesh,Muzaffarnagar,Transgender,12 to 16,0
Uttar Pradesh,Muzaffarnagar,Transgender,16 to 18,0
Uttar Pradesh,Muzaffarnagar,Transgender,Above 18,0
Uttar Pradesh,Pilibhit,Male,Below 12,1
Uttar Pradesh,Pilibhit,Male,12 to 16,3
Uttar Pradesh,Pilibhit,Male,16 to 18,1
Uttar Pradesh,Pilibhit,Male,Above 18,99
Uttar Pradesh,Pilibhit,Female,Below 12,0
Uttar Pradesh,Pilibhit,Female,12 to 16,0
Uttar Pradesh,Pilibhit,Female,16 to 18,0
Uttar Pradesh,Pilibhit,Female,Above 18,93
Uttar Pradesh,Pilibhit,Transgender,Below 12,0
Uttar Pradesh,Pilibhit,Transgender,12 to 16,0
Uttar Pradesh,Pilibhit,Transgender,16 to 18,0
Uttar Pradesh,Pilibhit,Transgender,Above 18,0
Uttar Pradesh,Pratapgarh,Male,Below 12,0
Uttar Pradesh,Pratapgarh,Male,12 to 16,0
Uttar Pradesh,Pratapgarh,Male,16 to 18,0
Uttar Pradesh,Pratapgarh,Male,Above 18,0
Uttar Pradesh,Pratapgarh,Female,Below 12,0
Uttar Pradesh,Pratapgarh,Female,12 to 16,0
Uttar Pradesh,Pratapgarh,Female,16 to 18,0
Uttar Pradesh,Pratapgarh,Female,Above 18,0
Uttar Pradesh,Pratapgarh,Transgender,Below 12,0
Uttar Pradesh,Pratapgarh,Transgender,12 to 16,0
Uttar Pradesh,Pratapgarh,Transgender,16 to 18,0
Uttar Pradesh,Pratapgarh,Transgender,Above 18,0
Uttar Pradesh,Raibareilly,Male,Below 12,0
Uttar Pradesh,Raibareilly,Male,12 to 16,3
Uttar Pradesh,Raibareilly,Male,16 to 18,5
Uttar Pradesh,Raibareilly,Male,Above 18,35
Uttar Pradesh,Raibareilly,Female,Below 12,0
Uttar Pradesh,Raibareilly,Female,12 to 16,10
Uttar Pradesh,Raibareilly,Female,16 to 18,22
Uttar Pradesh,Raibareilly,Female,Above 18,61
Uttar Pradesh,Raibareilly,Transgender,Below 12,0
Uttar Pradesh,Raibareilly,Transgender,12 to 16,0
Uttar Pradesh,Raibareilly,Transgender,16 to 18,0
Uttar Pradesh,Raibareilly,Transgender,Above 18,0
Uttar Pradesh,Rampur,Male,Below 12,0
Uttar Pradesh,Rampur,Male,12 to 16,0
Uttar Pradesh,Rampur,Male,16 to 18,0
Uttar Pradesh,Rampur,Male,Above 18,0
Uttar Pradesh,Rampur,Female,Below 12,0
Uttar Pradesh,Rampur,Female,12 to 16,0
Uttar Pradesh,Rampur,Female,16 to 18,0
Uttar Pradesh,Rampur,Female,Above 18,0
Uttar Pradesh,Rampur,Transgender,Below 12,0
Uttar Pradesh,Rampur,Transgender,12 to 16,0
Uttar Pradesh,Rampur,Transgender,16 to 18,0
Uttar Pradesh,Rampur,Transgender,Above 18,0
Uttar Pradesh,Saharanpur,Male,Below 12,3
Uttar Pradesh,Saharanpur,Male,12 to 16,4
Uttar Pradesh,Saharanpur,Male,16 to 18,5
Uttar Pradesh,Saharanpur,Male,Above 18,97
Uttar Pradesh,Saharanpur,Female,Below 12,2
Uttar Pradesh,Saharanpur,Female,12 to 16,2
Uttar Pradesh,Saharanpur,Female,16 to 18,8
Uttar Pradesh,Saharanpur,Female,Above 18,100
Uttar Pradesh,Saharanpur,Transgender,Below 12,0
Uttar Pradesh,Saharanpur,Transgender,12 to 16,0
Uttar Pradesh,Saharanpur,Transgender,16 to 18,0
Uttar Pradesh,Saharanpur,Transgender,Above 18,0
Uttar Pradesh,Sambhal,Male,Below 12,2
Uttar Pradesh,Sambhal,Male,12 to 16,0
Uttar Pradesh,Sambhal,Male,16 to 18,2
Uttar Pradesh,Sambhal,Male,Above 18,24
Uttar Pradesh,Sambhal,Female,Below 12,0
Uttar Pradesh,Sambhal,Female,12 to 16,3
Uttar Pradesh,Sambhal,Female,16 to 18,6
Uttar Pradesh,Sambhal,Female,Above 18,36
Uttar Pradesh,Sambhal,Transgender,Below 12,0
Uttar Pradesh,Sambhal,Transgender,12 to 16,0
Uttar Pradesh,Sambhal,Transgender,16 to 18,0
Uttar Pradesh,Sambhal,Transgender,Above 18,0
Uttar Pradesh,Sant Kabirnagar,Male,Below 12,1
Uttar Pradesh,Sant Kabirnagar,Male,12 to 16,3
Uttar Pradesh,Sant Kabirnagar,Male,16 to 18,2
Uttar Pradesh,Sant Kabirnagar,Male,Above 18,21
Uttar Pradesh,Sant Kabirnagar,Female,Below 12,3
Uttar Pradesh,Sant Kabirnagar,Female,12 to 16,22
Uttar Pradesh,Sant Kabirnagar,Female,16 to 18,23
Uttar Pradesh,Sant Kabirnagar,Female,Above 18,88
Uttar Pradesh,Sant Kabirnagar,Transgender,Below 12,0
Uttar Pradesh,Sant Kabirnagar,Transgender,12 to 16,0
Uttar Pradesh,Sant Kabirnagar,Transgender,16 to 18,0
Uttar Pradesh,Sant Kabirnagar,Transgender,Above 18,0
Uttar Pradesh,Shahjahanpur,Male,Below 12,3
Uttar Pradesh,Shahjahanpur,Male,12 to 16,10
Uttar Pradesh,Shahjahanpur,Male,16 to 18,5
Uttar Pradesh,Shahjahanpur,Male,Above 18,44
Uttar Pradesh,Shahjahanpur,Female,Below 12,3
Uttar Pradesh,Shahjahanpur,Female,12 to 16,10
Uttar Pradesh,Shahjahanpur,Female,16 to 18,20
Uttar Pradesh,Shahjahanpur,Female,Above 18,83
Uttar Pradesh,Shahjahanpur,Transgender,Below 12,0
Uttar Pradesh,Shahjahanpur,Transgender,12 to 16,0
Uttar Pradesh,Shahjahanpur,Transgender,16 to 18,0
Uttar Pradesh,Shahjahanpur,Transgender,Above 18,0
Uttar Pradesh,Shamli,Male,Below 12,0
Uttar Pradesh,Shamli,Male,12 to 16,3
Uttar Pradesh,Shamli,Male,16 to 18,1
Uttar Pradesh,Shamli,Male,Above 18,45
Uttar Pradesh,Shamli,Female,Below 12,1
Uttar Pradesh,Shamli,Female,12 to 16,1
Uttar Pradesh,Shamli,Female,16 to 18,2
Uttar Pradesh,Shamli,Female,Above 18,44
Uttar Pradesh,Shamli,Transgender,Below 12,0
Uttar Pradesh,Shamli,Transgender,12 to 16,0
Uttar Pradesh,Shamli,Transgender,16 to 18,0
Uttar Pradesh,Shamli,Transgender,Above 18,0
Uttar Pradesh,Shrawasti,Male,Below 12,4
Uttar Pradesh,Shrawasti,Male,12 to 16,7
Uttar Pradesh,Shrawasti,Male,16 to 18,0
Uttar Pradesh,Shrawasti,Male,Above 18,12
Uttar Pradesh,Shrawasti,Female,Below 12,1
Uttar Pradesh,Shrawasti,Female,12 to 16,4
Uttar Pradesh,Shrawasti,Female,16 to 18,2
Uttar Pradesh,Shrawasti,Female,Above 18,33
Uttar Pradesh,Shrawasti,Transgender,Below 12,0
Uttar Pradesh,Shrawasti,Transgender,12 to 16,0
Uttar Pradesh,Shrawasti,Transgender,16 to 18,0
Uttar Pradesh,Shrawasti,Transgender,Above 18,0
Uttar Pradesh,Sidharthnagar,Male,Below 12,0
Uttar Pradesh,Sidharthnagar,Male,12 to 16,3
Uttar Pradesh,Sidharthnagar,Male,16 to 18,2
Uttar Pradesh,Sidharthnagar,Male,Above 18,48
Uttar Pradesh,Sidharthnagar,Female,Below 12,0
Uttar Pradesh,Sidharthnagar,Female,12 to 16,2
Uttar Pradesh,Sidharthnagar,Female,16 to 18,4
Uttar Pradesh,Sidharthnagar,Female,Above 18,157
Uttar Pradesh,Sidharthnagar,Transgender,Below 12,0
Uttar Pradesh,Sidharthnagar,Transgender,12 to 16,0
Uttar Pradesh,Sidharthnagar,Transgender,16 to 18,0
Uttar Pradesh,Sidharthnagar,Transgender,Above 18,0
Uttar Pradesh,Sitapur,Male,Below 12,4
Uttar Pradesh,Sitapur,Male,12 to 16,12
Uttar Pradesh,Sitapur,Male,16 to 18,17
Uttar Pradesh,Sitapur,Male,Above 18,140
Uttar Pradesh,Sitapur,Female,Below 12,1
Uttar Pradesh,Sitapur,Female,12 to 16,11
Uttar Pradesh,Sitapur,Female,16 to 18,13
Uttar Pradesh,Sitapur,Female,Above 18,144
Uttar Pradesh,Sitapur,Transgender,Below 12,0
Uttar Pradesh,Sitapur,Transgender,12 to 16,0
Uttar Pradesh,Sitapur,Transgender,16 to 18,0
Uttar Pradesh,Sitapur,Transgender,Above 18,0
Uttar Pradesh,Sonbhadra,Male,Below 12,1
Uttar Pradesh,Sonbhadra,Male,12 to 16,6
Uttar Pradesh,Sonbhadra,Male,16 to 18,4
Uttar Pradesh,Sonbhadra,Male,Above 18,56
Uttar Pradesh,Sonbhadra,Female,Below 12,3
Uttar Pradesh,Sonbhadra,Female,12 to 16,7
Uttar Pradesh,Sonbhadra,Female,16 to 18,14
Uttar Pradesh,Sonbhadra,Female,Above 18,121
Uttar Pradesh,Sonbhadra,Transgender,Below 12,0
Uttar Pradesh,Sonbhadra,Transgender,12 to 16,0
Uttar Pradesh,Sonbhadra,Transgender,16 to 18,0
Uttar Pradesh,Sonbhadra,Transgender,Above 18,0
Uttar Pradesh,Bhadohi,Male,Below 12,1
Uttar Pradesh,Bhadohi,Male,12 to 16,14
Uttar Pradesh,Bhadohi,Male,16 to 18,7
Uttar Pradesh,Bhadohi,Male,Above 18,0
Uttar Pradesh,Bhadohi,Female,Below 12,0
Uttar Pradesh,Bhadohi,Female,12 to 16,27
Uttar Pradesh,Bhadohi,Female,16 to 18,5
Uttar Pradesh,Bhadohi,Female,Above 18,0
Uttar Pradesh,Bhadohi,Transgender,Below 12,0
Uttar Pradesh,Bhadohi,Transgender,12 to 16,0
Uttar Pradesh,Bhadohi,Transgender,16 to 18,0
Uttar Pradesh,Bhadohi,Transgender,Above 18,0
Uttar Pradesh,Sultanpur,Male,Below 12,2
Uttar Pradesh,Sultanpur,Male,12 to 16,3
Uttar Pradesh,Sultanpur,Male,16 to 18,0
Uttar Pradesh,Sultanpur,Male,Above 18,20
Uttar Pradesh,Sultanpur,Female,Below 12,0
Uttar Pradesh,Sultanpur,Female,12 to 16,0
Uttar Pradesh,Sultanpur,Female,16 to 18,3
Uttar Pradesh,Sultanpur,Female,Above 18,8
Uttar Pradesh,Sultanpur,Transgender,Below 12,0
Uttar Pradesh,Sultanpur,Transgender,12 to 16,0
Uttar Pradesh,Sultanpur,Transgender,16 to 18,0
Uttar Pradesh,Sultanpur,Transgender,Above 18,0
Uttar Pradesh,Unnao,Male,Below 12,0
Uttar Pradesh,Unnao,Male,12 to 16,0
Uttar Pradesh,Unnao,Male,16 to 18,0
Uttar Pradesh,Unnao,Male,Above 18,0
Uttar Pradesh,Unnao,Female,Below 12,0
Uttar Pradesh,Unnao,Female,12 to 16,0
Uttar Pradesh,Unnao,Female,16 to 18,0
Uttar Pradesh,Unnao,Female,Above 18,0
Uttar Pradesh,Unnao,Transgender,Below 12,0
Uttar Pradesh,Unnao,Transgender,12 to 16,0
Uttar Pradesh,Unnao,Transgender,16 to 18,0
Uttar Pradesh,Unnao,Transgender,Above 18,0
Uttar Pradesh,Varanasi Commissionarate,Male,Below 12,0
Uttar Pradesh,Varanasi Commissionarate,Male,12 to 16,14
Uttar Pradesh,Varanasi Commissionarate,Male,16 to 18,19
Uttar Pradesh,Varanasi Commissionarate,Male,Above 18,191
Uttar Pradesh,Varanasi Commissionarate,Female,Below 12,0
Uttar Pradesh,Varanasi Commissionarate,Female,12 to 16,31
Uttar Pradesh,Varanasi Commissionarate,Female,16 to 18,34
Uttar Pradesh,Varanasi Commissionarate,Female,Above 18,174
Uttar Pradesh,Varanasi Commissionarate,Transgender,Below 12,0
Uttar Pradesh,Varanasi Commissionarate,Transgender,12 to 16,0
Uttar Pradesh,Varanasi Commissionarate,Transgender,16 to 18,0
Uttar Pradesh,Varanasi Commissionarate,Transgender,Above 18,0
Uttar Pradesh,Lucknow Grameen,Male,Below 12,0
Uttar Pradesh,Lucknow Grameen,Male,12 to 16,0
Uttar Pradesh,Lucknow Grameen,Male,16 to 18,0
Uttar Pradesh,Lucknow Grameen,Male,Above 18,0
Uttar Pradesh,Lucknow Grameen,Female,Below 12,0
Uttar Pradesh,Lucknow Grameen,Female,12 to 16,0
Uttar Pradesh,Lucknow Grameen,Female,16 to 18,0
Uttar Pradesh,Lucknow Grameen,Female,Above 18,0
Uttar Pradesh,Lucknow Grameen,Transgender,Below 12,0
Uttar Pradesh,Lucknow Grameen,Transgender,12 to 16,0
Uttar Pradesh,Lucknow Grameen,Transgender,16 to 18,0
Uttar Pradesh,Lucknow Grameen,Transgender,Above 18,0
Uttar Pradesh,Kanpur Outer,Male,Below 12,0
Uttar Pradesh,Kanpur Outer,Male,12 to 16,0
Uttar Pradesh,Kanpur Outer,Male,16 to 18,0
Uttar Pradesh,Kanpur Outer,Male,Above 18,0
Uttar Pradesh,Kanpur Outer,Female,Below 12,0
Uttar Pradesh,Kanpur Outer,Female,12 to 16,0
Uttar Pradesh,Kanpur Outer,Female,16 to 18,0
Uttar Pradesh,Kanpur Outer,Female,Above 18,0
Uttar Pradesh,Kanpur Outer,Transgender,Below 12,0
Uttar Pradesh,Kanpur Outer,Transgender,12 to 16,0
Uttar Pradesh,Kanpur Outer,Transgender,16 to 18,0
Uttar Pradesh,Kanpur Outer,Transgender,Above 18,0
Uttar Pradesh,Vasanasi Dehat,Male,Below 12,0
Uttar Pradesh,Vasanasi Dehat,Male,12 to 16,0
Uttar Pradesh,Vasanasi Dehat,Male,16 to 18,0
Uttar Pradesh,Vasanasi Dehat,Male,Above 18,0
Uttar Pradesh,Vasanasi Dehat,Female,Below 12,0
Uttar Pradesh,Vasanasi Dehat,Female,12 to 16,0
Uttar Pradesh,Vasanasi Dehat,Female,16 to 18,0
Uttar Pradesh,Vasanasi Dehat,Female,Above 18,0
Uttar Pradesh,Vasanasi Dehat,Transgender,Below 12,0
Uttar Pradesh,Vasanasi Dehat,Transgender,12 to 16,0
Uttar Pradesh,Vasanasi Dehat,Transgender,16 to 18,0
Uttar Pradesh,Vasanasi Dehat,Transgender,Above 18,0
Uttarakhand,Almora,Male,Below 12,0
Uttarakhand,Almora,Male,12 to 16,0
Uttarakhand,Almora,Male,16 to 18,6
Uttarakhand,Almora,Male,Above 18,42
Uttarakhand,Almora,Female,Below 12,0
Uttarakhand,Almora,Female,12 to 16,3
Uttarakhand,Almora,Female,16 to 18,10
Uttarakhand,Almora,Female,Above 18,44
Uttarakhand,Almora,Transgender,Below 12,0
Uttarakhand,Almora,Transgender,12 to 16,0
Uttarakhand,Almora,Transgender,16 to 18,0
Uttarakhand,Almora,Transgender,Above 18,0
Uttarakhand,Bageshwar,Male,Below 12,0
Uttarakhand,Bageshwar,Male,12 to 16,2
Uttarakhand,Bageshwar,Male,16 to 18,3
Uttarakhand,Bageshwar,Male,Above 18,23
Uttarakhand,Bageshwar,Female,Below 12,0
Uttarakhand,Bageshwar,Female,12 to 16,6
Uttarakhand,Bageshwar,Female,16 to 18,2
Uttarakhand,Bageshwar,Female,Above 18,26
Uttarakhand,Bageshwar,Transgender,Below 12,0
Uttarakhand,Bageshwar,Transgender,12 to 16,0
Uttarakhand,Bageshwar,Transgender,16 to 18,0
Uttarakhand,Bageshwar,Transgender,Above 18,0
Uttarakhand,Chamoli,Male,Below 12,0
Uttarakhand,Chamoli,Male,12 to 16,0
Uttarakhand,Chamoli,Male,16 to 18,3
Uttarakhand,Chamoli,Male,Above 18,23
Uttarakhand,Chamoli,Female,Below 12,0
Uttarakhand,Chamoli,Female,12 to 16,0
Uttarakhand,Chamoli,Female,16 to 18,9
Uttarakhand,Chamoli,Female,Above 18,26
Uttarakhand,Chamoli,Transgender,Below 12,0
Uttarakhand,Chamoli,Transgender,12 to 16,0
Uttarakhand,Chamoli,Transgender,16 to 18,0
Uttarakhand,Chamoli,Transgender,Above 18,0
Uttarakhand,Champawat,Male,Below 12,0
Uttarakhand,Champawat,Male,12 to 16,5
Uttarakhand,Champawat,Male,16 to 18,5
Uttarakhand,Champawat,Male,Above 18,41
Uttarakhand,Champawat,Female,Below 12,0
Uttarakhand,Champawat,Female,12 to 16,7
Uttarakhand,Champawat,Female,16 to 18,10
Uttarakhand,Champawat,Female,Above 18,48
Uttarakhand,Champawat,Transgender,Below 12,0
Uttarakhand,Champawat,Transgender,12 to 16,0
Uttarakhand,Champawat,Transgender,16 to 18,0
Uttarakhand,Champawat,Transgender,Above 18,0
Uttarakhand,Dehradun,Male,Below 12,1
Uttarakhand,Dehradun,Male,12 to 16,7
Uttarakhand,Dehradun,Male,16 to 18,1
Uttarakhand,Dehradun,Male,Above 18,375
Uttarakhand,Dehradun,Female,Below 12,0
Uttarakhand,Dehradun,Female,12 to 16,5
Uttarakhand,Dehradun,Female,16 to 18,4
Uttarakhand,Dehradun,Female,Above 18,430
Uttarakhand,Dehradun,Transgender,Below 12,0
Uttarakhand,Dehradun,Transgender,12 to 16,0
Uttarakhand,Dehradun,Transgender,16 to 18,0
Uttarakhand,Dehradun,Transgender,Above 18,0
Uttarakhand,Haridwar,Male,Below 12,6
Uttarakhand,Haridwar,Male,12 to 16,46
Uttarakhand,Haridwar,Male,16 to 18,44
Uttarakhand,Haridwar,Male,Above 18,396
Uttarakhand,Haridwar,Female,Below 12,0
Uttarakhand,Haridwar,Female,12 to 16,53
Uttarakhand,Haridwar,Female,16 to 18,50
Uttarakhand,Haridwar,Female,Above 18,314
Uttarakhand,Haridwar,Transgender,Below 12,0
Uttarakhand,Haridwar,Transgender,12 to 16,0
Uttarakhand,Haridwar,Transgender,16 to 18,0
Uttarakhand,Haridwar,Transgender,Above 18,0
Uttarakhand,Nainital,Male,Below 12,0
Uttarakhand,Nainital,Male,12 to 16,4
Uttarakhand,Nainital,Male,16 to 18,20
Uttarakhand,Nainital,Male,Above 18,170
Uttarakhand,Nainital,Female,Below 12,0
Uttarakhand,Nainital,Female,12 to 16,3
Uttarakhand,Nainital,Female,16 to 18,60
Uttarakhand,Nainital,Female,Above 18,165
Uttarakhand,Nainital,Transgender,Below 12,0
Uttarakhand,Nainital,Transgender,12 to 16,0
Uttarakhand,Nainital,Transgender,16 to 18,0
Uttarakhand,Nainital,Transgender,Above 18,0
Uttarakhand,Pauri Garhwal,Male,Below 12,0
Uttarakhand,Pauri Garhwal,Male,12 to 16,6
Uttarakhand,Pauri Garhwal,Male,16 to 18,2
Uttarakhand,Pauri Garhwal,Male,Above 18,40
Uttarakhand,Pauri Garhwal,Female,Below 12,0
Uttarakhand,Pauri Garhwal,Female,12 to 16,8
Uttarakhand,Pauri Garhwal,Female,16 to 18,0
Uttarakhand,Pauri Garhwal,Female,Above 18,58
Uttarakhand,Pauri Garhwal,Transgender,Below 12,0
Uttarakhand,Pauri Garhwal,Transgender,12 to 16,0
Uttarakhand,Pauri Garhwal,Transgender,16 to 18,0
Uttarakhand,Pauri Garhwal,Transgender,Above 18,0
Uttarakhand,Pithoragarh,Male,Below 12,0
Uttarakhand,Pithoragarh,Male,12 to 16,5
Uttarakhand,Pithoragarh,Male,16 to 18,5
Uttarakhand,Pithoragarh,Male,Above 18,16
Uttarakhand,Pithoragarh,Female,Below 12,0
Uttarakhand,Pithoragarh,Female,12 to 16,8
Uttarakhand,Pithoragarh,Female,16 to 18,14
Uttarakhand,Pithoragarh,Female,Above 18,18
Uttarakhand,Pithoragarh,Transgender,Below 12,0
Uttarakhand,Pithoragarh,Transgender,12 to 16,0
Uttarakhand,Pithoragarh,Transgender,16 to 18,0
Uttarakhand,Pithoragarh,Transgender,Above 18,0
Uttarakhand,Rudra Prayag,Male,Below 12,0
Uttarakhand,Rudra Prayag,Male,12 to 16,1
Uttarakhand,Rudra Prayag,Male,16 to 18,0
Uttarakhand,Rudra Prayag,Male,Above 18,12
Uttarakhand,Rudra Prayag,Female,Below 12,0
Uttarakhand,Rudra Prayag,Female,12 to 16,0
Uttarakhand,Rudra Prayag,Female,16 to 18,6
Uttarakhand,Rudra Prayag,Female,Above 18,15
Uttarakhand,Rudra Prayag,Transgender,Below 12,0
Uttarakhand,Rudra Prayag,Transgender,12 to 16,0
Uttarakhand,Rudra Prayag,Transgender,16 to 18,0
Uttarakhand,Rudra Prayag,Transgender,Above 18,0
Uttarakhand,Tehri Garhwal,Male,Below 12,1
Uttarakhand,Tehri Garhwal,Male,12 to 16,5
Uttarakhand,Tehri Garhwal,Male,16 to 18,1
Uttarakhand,Tehri Garhwal,Male,Above 18,30
Uttarakhand,Tehri Garhwal,Female,Below 12,2
Uttarakhand,Tehri Garhwal,Female,12 to 16,6
Uttarakhand,Tehri Garhwal,Female,16 to 18,10
Uttarakhand,Tehri Garhwal,Female,Above 18,49
Uttarakhand,Tehri Garhwal,Transgender,Below 12,0
Uttarakhand,Tehri Garhwal,Transgender,12 to 16,0
Uttarakhand,Tehri Garhwal,Transgender,16 to 18,0
Uttarakhand,Tehri Garhwal,Transgender,Above 18,0
Uttarakhand,Udhamsingh Nagar,Male,Below 12,0
Uttarakhand,Udhamsingh Nagar,Male,12 to 16,13
Uttarakhand,Udhamsingh Nagar,Male,16 to 18,30
Uttarakhand,Udhamsingh Nagar,Male,Above 18,241
Uttarakhand,Udhamsingh Nagar,Female,Below 12,2
Uttarakhand,Udhamsingh Nagar,Female,12 to 16,54
Uttarakhand,Udhamsingh Nagar,Female,16 to 18,90
Uttarakhand,Udhamsingh Nagar,Female,Above 18,415
Uttarakhand,Udhamsingh Nagar,Transgender,Below 12,0
Uttarakhand,Udhamsingh Nagar,Transgender,12 to 16,0
Uttarakhand,Udhamsingh Nagar,Transgender,16 to 18,0
Uttarakhand,Udhamsingh Nagar,Transgender,Above 18,0
Uttarakhand,Uttarkashi,Male,Below 12,0
Uttarakhand,Uttarkashi,Male,12 to 16,1
Uttarakhand,Uttarkashi,Male,16 to 18,2
Uttarakhand,Uttarkashi,Male,Above 18,26
Uttarakhand,Uttarkashi,Female,Below 12,0
Uttarakhand,Uttarkashi,Female,12 to 16,0
Uttarakhand,Uttarkashi,Female,16 to 18,3
Uttarakhand,Uttarkashi,Female,Above 18,23
Uttarakhand,Uttarkashi,Transgender,Below 12,0
Uttarakhand,Uttarkashi,Transgender,12 to 16,0
Uttarakhand,Uttarkashi,Transgender,16 to 18,0
Uttarakhand,Uttarkashi,Transgender,Above 18,0
Uttarakhand,GRP,Male,Below 12,0
Uttarakhand,GRP,Male,12 to 16,0
Uttarakhand,GRP,Male,16 to 18,0
Uttarakhand,GRP,Male,Above 18,3
Uttarakhand,GRP,Female,Below 12,0
Uttarakhand,GRP,Female,12 to 16,0
Uttarakhand,GRP,Female,16 to 18,0
Uttarakhand,GRP,Female,Above 18,1
Uttarakhand,GRP,Transgender,Below 12,0
Uttarakhand,GRP,Transgender,12 to 16,0
Uttarakhand,GRP,Transgender,16 to 18,0
Uttarakhand,GRP,Transgender,Above 18,0
Uttarakhand,Cyber Cell,Male,Below 12,0
Uttarakhand,Cyber Cell,Male,12 to 16,0
